maker_model,body_type,type,seat,door,mileage,non_smoker_vehicle,power,gearbox,engine_size,fuel_type,emission_classe,colour,upholstery_colour,upholstery,price (€),car_age,inspection_interval
117,8,5,5,4,105890,1,160,0,1995,3,4,7,1,3,17900,8,0
770,2,5,5,2,195000,0,55,1,1199,3,4,1,1,0,4780,13,0
531,12,5,5,4,100000,1,270,0,2999,17,8,7,1,1,57880,5,0
795,8,5,5,5,26390,0,140,0,1968,4,5,12,1,0,36898,3,0
645,4,5,5,2,54368,1,331,0,2981,27,5,1,1,5,127900,6,-1
752,12,5,5,5,66700,0,110,1,1498,11,5,1,1,1,19790,6,0
59,4,5,2,2,48000,1,228,0,1984,16,5,9,1,1,35990,8,0
128,8,5,6,4,81634,1,195,0,2993,3,8,1,3,1,85999,4,0
265,12,5,5,4,114659,1,66,1,1198,16,3,11,0,2,5250,14,0
699,13,5,5,4,118480,1,66,1,1197,25,5,12,1,0,10490,6,0
666,18,5,5,4,104102,1,78,0,1598,16,4,7,5,0,11790,11,0
27,13,5,5,4,99980,1,185,0,1984,16,5,1,1,1,27650,7,0
773,18,5,5,4,120670,1,103,1,1968,3,4,7,1,0,17900,9,0
688,13,5,5,5,88700,1,110,0,1968,3,8,12,1,0,25490,3,0
97,13,5,5,4,95477,1,235,0,2993,3,6,12,1,5,38500,4,-1
321,8,5,5,5,8950,1,103,0,1353,20,8,1,1,3,21790,3,0
786,18,5,7,4,56800,0,110,0,1968,4,5,7,1,0,47970,5,0
24,13,5,5,5,62800,1,140,0,1968,4,8,1,1,1,33850,4,-1
279,12,5,5,5,27237,0,73,1,1368,21,7,12,4,0,14500,5,0
72,3,5,4,3,13408,1,135,0,1998,21,8,1,4,0,36490,2,-1
702,13,5,5,5,40700,0,160,0,1395,10,5,12,1,0,29770,3,0
439,13,5,5,5,45299,1,110,0,1950,4,7,12,1,2,29985,3,0
310,8,5,5,4,3171,1,150,0,1968,10,5,7,1,3,39890,1,-2
748,18,5,2,4,48695,1,92,0,1395,16,5,7,1,3,21880,6,0
36,8,5,7,4,77700,1,180,0,2967,3,4,12,1,1,34990,8,0
425,13,5,5,5,61000,1,135,1,1991,11,5,12,1,2,23460,5,0
23,12,5,5,5,38320,1,150,0,1395,20,5,12,1,0,22500,5,0
331,8,3,5,5,10,1,147,0,1498,10,7,12,1,1,73011,1,0
179,8,5,5,5,7500,1,228,0,1984,16,5,12,1,0,40407,1,0
608,13,5,5,5,48298,1,128,1,1995,4,7,1,1,1,23980,2,0
107,12,5,5,4,72986,1,448,0,6592,11,5,7,1,1,140000,4,-1
243,3,5,4,2,34794,1,324,0,4951,11,5,1,1,1,38888,8,0
290,8,2,5,5,2045,1,150,0,2000,4,7,7,1,1,49900,1,-2
557,18,5,6,4,40814,1,140,0,2143,3,5,2,1,1,53950,4,-1
430,13,5,5,4,68865,1,225,0,1950,10,8,7,1,3,32820,3,0
771,2,5,5,5,45099,1,147,0,1984,20,5,12,1,0,20439,4,0
794,8,5,5,5,8025,1,70,1,999,20,7,7,1,0,20774,1,0
24,13,5,5,5,40711,1,140,0,1968,4,8,12,1,0,32150,4,0
659,8,3,5,5,1,1,67,1,999,16,5,9,1,3,22757,1,0
186,18,5,5,5,54859,0,85,1,1197,16,5,7,1,3,14950,6,0
413,12,5,5,4,4832,1,118,0,1332,10,7,1,1,1,31835,3,0
24,13,5,5,4,990,1,150,0,1984,16,5,1,1,0,45000,0,-3
120,8,5,5,4,156000,1,135,1,1995,3,4,7,3,1,14985,9,0
133,12,5,4,2,49000,0,125,0,1968,10,5,2,3,1,28500,2,-1
74,18,5,5,5,35504,0,165,0,1499,10,8,2,7,1,22790,4,0
687,2,5,5,5,12497,1,81,0,999,20,7,7,1,0,21590,1,0
638,18,5,8,4,125000,1,132,0,1997,4,5,4,1,1,33880,5,0
64,12,5,5,4,84616,1,110,0,1995,4,8,1,1,1,23780,4,0
795,8,5,5,5,11000,0,235,0,1984,11,7,1,1,0,52560,2,-1
94,13,5,5,4,116700,1,180,0,1997,16,5,10,1,1,24880,7,0
795,8,5,5,5,8500,0,110,0,1395,10,5,1,1,0,39370,2,-1
32,8,5,5,5,61682,1,110,1,1968,4,8,12,1,0,24280,3,0
304,8,4,5,5,15,1,280,0,1995,20,7,13,1,1,77990,0,-3
684,8,5,5,5,5250,0,81,0,999,20,7,12,4,0,22975,1,-2
120,8,5,5,5,168000,1,140,0,1995,4,5,1,1,3,29900,5,0
87,4,5,4,2,76400,1,140,0,1995,3,5,7,1,1,27400,5,0
64,12,3,5,5,0,0,110,0,1995,4,7,1,1,0,34750,1,0
697,8,2,5,5,25,1,110,0,1498,21,7,1,1,3,43890,1,-2
321,8,3,5,5,20,1,150,0,1591,25,7,7,1,5,36990,1,0
75,3,5,4,2,50000,0,185,0,1998,11,5,12,5,1,29990,3,-1
27,12,5,5,4,89914,1,142,0,2771,11,3,11,1,4,7950,26,-1
770,12,5,5,5,51766,0,147,0,1984,20,5,1,1,5,19890,4,0
128,8,5,6,4,68668,1,195,0,2993,3,6,1,1,1,89000,3,0
775,8,1,5,5,5000,0,110,0,1498,20,7,2,1,2,34890,1,0
117,8,5,5,5,99461,1,140,0,1995,4,8,1,4,3,29900,4,0
768,13,5,5,4,60000,1,115,0,1395,10,5,7,4,0,27999,5,0
91,13,5,5,4,43114,1,140,0,1995,4,8,2,1,3,33880,5,0
179,8,2,5,5,1500,1,228,0,1984,17,7,2,1,0,47980,0,0
456,12,5,5,4,59600,1,135,0,1991,20,5,1,1,3,29930,6,0
421,18,5,5,4,69560,0,140,0,1950,3,5,1,1,3,29900,1,-1
457,13,5,5,4,109462,1,143,0,1950,3,5,12,1,5,29950,4,0
295,12,5,5,4,78239,0,177,0,2993,3,4,2,0,1,17490,11,0
123,4,2,5,5,18300,1,250,0,2993,4,7,1,1,1,68480,1,0
71,18,5,7,5,64987,1,100,0,1499,20,5,1,1,1,31580,2,0
594,10,5,3,5,110000,0,107,1,1598,4,5,12,5,0,19980,5,0
438,13,5,5,5,48805,1,85,0,1461,4,8,1,1,3,28950,3,0
230,8,3,5,5,1,1,92,1,998,16,8,7,1,3,22007,1,0
384,13,5,5,5,57708,1,85,1,1496,4,7,1,1,1,18940,4,0
607,8,5,5,4,113000,1,130,0,1997,3,8,1,1,3,22690,3,0
110,4,5,4,2,33156,0,250,0,2998,16,5,1,3,1,36890,4,0
434,13,5,5,5,69000,1,270,0,2996,20,5,1,1,3,39990,6,0
247,18,5,7,4,109836,1,120,0,1997,4,4,4,1,1,17480,9,0
794,4,1,5,4,4900,1,81,1,999,20,5,1,1,0,29480,0,0
752,12,5,5,5,19,1,85,1,1968,4,5,7,1,0,31549,1,0
553,17,5,2,5,224236,0,120,1,2143,4,5,12,1,0,34510,4,0
589,8,5,5,5,10554,1,103,1,1332,21,7,7,1,0,27950,1,0
698,13,5,5,5,83000,0,135,0,1968,4,7,1,1,5,26970,4,-1
607,8,5,5,5,26341,1,96,0,1199,16,7,7,1,0,22775,2,-1
587,8,5,4,4,85190,1,140,1,2488,4,4,1,1,2,23880,9,0
758,13,5,5,4,136000,1,103,0,1400,29,4,1,1,3,13450,9,0
171,12,5,5,5,2,0,100,0,1968,10,7,2,1,0,28450,0,0
797,8,3,5,5,0,0,170,0,2967,4,7,7,1,1,84990,1,0
796,8,5,5,5,39700,0,140,0,1968,4,5,12,1,5,37470,2,0
560,18,5,5,4,211301,1,140,0,2143,4,5,7,1,1,23200,6,0
245,8,5,5,5,48350,1,147,1,1500,21,7,6,1,3,24890,2,0
752,4,5,5,2,212114,1,75,1,1595,16,3,1,1,0,3950,17,0
329,8,1,5,5,19755,1,150,0,1997,4,7,1,1,1,57790,1,-2
768,13,5,5,4,124652,1,103,1,1968,3,4,7,1,1,13333,10,0
462,13,5,5,4,40772,1,143,0,1950,10,5,12,1,1,30699,4,-1
327,8,1,5,2,7900,1,183,0,2997,3,8,10,1,1,79999,0,0
23,12,5,5,5,20,1,81,0,999,20,7,7,1,0,29980,0,0
483,8,5,5,5,49000,1,420,0,5461,20,5,1,1,1,149900,5,0
91,13,5,5,4,62791,1,140,0,1995,3,6,1,1,0,28499,4,0
480,8,1,5,5,3500,0,243,0,2925,4,7,0,1,1,183889,0,-3
91,13,5,5,4,137000,1,140,0,1995,3,7,2,1,0,24997,5,0
589,8,4,5,5,15,1,140,0,1497,10,7,7,1,3,41490,0,-3
598,13,5,5,4,70000,1,100,1,1598,3,5,2,1,0,14999,5,-2
23,12,5,5,4,25000,1,110,0,1498,11,8,1,1,0,25490,3,0
209,3,2,4,3,15,1,51,1,999,25,7,9,1,0,17590,1,-2
634,18,5,3,4,19300,0,103,1,2179,4,7,12,1,0,34950,1,0
104,12,5,5,4,146012,0,235,0,2993,4,5,4,3,1,40980,8,-1
775,12,5,5,4,3450,0,140,0,1984,21,7,10,4,0,47444,1,0
296,12,5,5,4,34500,1,172,0,3980,11,2,9,0,1,27890,30,0
775,8,1,5,5,26600,1,110,0,1498,26,7,1,1,0,26888,2,-1
330,8,5,5,5,49639,0,386,0,4999,25,5,12,1,1,99990,3,0
697,8,5,5,5,66000,0,176,0,1968,4,8,2,1,5,43560,4,0
250,18,4,8,5,35,1,125,0,2000,4,5,7,1,0,52949,0,0
698,13,5,5,5,186064,0,90,1,1390,16,4,2,1,0,8970,10,0
33,8,5,5,4,9990,1,110,1,1498,16,5,7,1,0,37970,1,0
72,3,2,4,3,24480,1,135,0,1998,20,8,12,4,0,33990,2,-1
95,13,5,5,4,46419,1,195,0,2993,3,6,1,1,1,43999,3,0
604,8,5,5,5,9542,1,61,1,1199,16,7,9,1,0,16280,2,-1
589,12,5,5,5,26100,0,116,0,1332,21,7,12,1,0,24900,2,0
46,4,5,4,4,75465,1,445,0,3993,16,5,2,4,1,65900,7,-1
23,12,5,5,5,51300,1,110,0,1395,11,5,10,1,3,23480,7,0
774,8,5,5,5,10,1,81,0,999,20,7,7,1,0,29440,0,0
752,13,5,5,4,212272,0,81,1,1598,3,5,7,1,3,9490,7,0
752,13,5,5,4,9750,0,147,0,1968,4,7,7,1,0,45898,1,-2
27,12,5,5,4,37700,1,150,0,1968,4,8,7,1,1,43880,3,0
134,4,3,5,5,0,0,210,0,1968,10,5,7,6,1,63900,1,0
426,13,5,5,4,77314,1,110,0,2148,3,3,10,4,0,10250,18,0
37,8,2,5,5,16861,1,250,0,2995,16,5,2,1,5,86470,1,-2
334,8,4,4,5,50,1,179,0,2487,10,7,7,1,2,50890,0,0
770,12,5,5,2,157000,1,77,1,1598,3,4,1,1,0,6999,13,0
45,13,4,5,5,100,1,441,0,3996,21,5,7,1,1,139900,0,-3
24,13,5,5,5,0,0,195,0,1984,29,8,7,1,3,80210,0,0
184,8,3,5,4,0,0,96,1,1332,20,7,8,1,0,20990,1,0
770,2,5,5,5,26197,0,70,0,999,16,8,12,1,0,19850,3,0
816,8,5,7,5,99987,1,173,0,1969,4,5,7,1,1,51680,4,0
184,8,3,5,4,0,0,74,1,999,13,7,8,1,0,20990,1,0
652,4,5,2,2,39379,1,220,0,1988,27,5,1,1,5,59900,5,-2
608,12,5,5,5,64497,1,125,0,1956,4,8,2,1,0,18680,5,0
760,12,3,5,5,8,0,150,0,1968,10,7,7,1,0,41540,1,0
379,12,5,4,2,82458,1,55,1,1499,16,5,2,1,0,15444,5,0
401,5,3,3,2,10,0,140,1,1950,4,5,12,1,0,55450,1,0
118,4,5,5,5,51966,0,103,0,1499,21,8,1,5,0,25390,4,0
106,12,5,5,4,123500,0,300,0,4395,11,4,1,1,1,22985,11,0
688,12,5,5,5,19950,1,96,1,1498,20,7,7,4,0,22980,1,-2
24,13,5,5,5,94790,1,110,0,1968,4,8,12,1,0,23790,4,-1
696,8,5,5,5,28385,1,81,1,1000,21,7,1,1,0,24490,2,-1
364,3,5,4,2,170718,1,135,1,1598,11,4,7,1,1,9950,11,0
120,8,5,5,4,44855,1,195,0,2993,3,6,12,3,1,45499,4,0
602,2,5,5,5,36826,0,66,0,1398,26,8,2,1,0,15850,4,0
315,8,5,5,5,47884,1,147,0,2199,3,7,1,1,1,36900,3,-2
292,4,1,2,2,1,1,423,0,5000,16,7,7,5,1,117890,1,-2
620,8,5,7,4,86400,1,114,0,1998,3,4,7,1,1,15880,8,0
598,12,5,5,5,66980,1,74,1,1399,11,5,10,1,2,12680,7,0
536,3,5,4,2,41363,1,430,0,5461,16,5,7,3,1,174885,4,0
447,3,5,4,2,118000,1,170,0,2996,11,3,2,4,1,14500,17,-1
124,8,5,5,4,46380,1,195,0,2993,3,6,1,1,1,66500,4,-1
329,8,1,5,4,4900,1,147,0,1997,16,8,1,1,1,56499,0,0
589,8,4,5,5,15,1,140,0,1497,10,5,9,1,0,35990,0,-3
125,8,1,5,5,4004,1,390,0,4395,21,5,12,3,1,106489,0,-3
668,18,4,3,5,100,1,100,1,2299,4,7,12,1,0,36350,0,0
80,13,5,5,4,25805,1,140,0,1995,3,7,10,1,0,33490,2,0
560,18,5,3,4,32759,0,100,1,2143,4,5,12,1,0,26950,4,0
748,18,5,5,4,135271,0,75,0,1598,4,4,12,4,2,11950,12,0
547,3,5,2,2,187195,1,100,1,1998,11,1,10,1,1,5890,23,0
29,12,5,5,4,80000,1,210,0,2967,4,8,1,1,1,48440,4,0
23,13,5,5,5,48000,0,110,0,1968,4,7,2,1,0,31970,2,0
752,13,5,5,5,82190,1,110,0,1968,4,8,1,1,0,19430,3,0
655,12,1,4,5,20900,1,350,0,1968,10,5,1,1,3,94390,2,0
344,8,4,5,5,50,1,135,0,1998,10,8,7,1,0,38290,1,0
752,13,5,5,4,148400,1,110,1,1968,3,5,7,1,0,12300,9,0
71,18,5,5,4,123669,1,100,0,1499,11,5,12,1,0,15499,7,-1
774,8,5,5,4,37000,1,70,1,999,11,7,9,1,0,17490,3,0
430,12,1,5,4,8000,1,195,0,1993,4,5,10,1,5,57670,2,0
656,10,5,3,5,20,0,110,1,1997,3,7,12,1,0,38490,0,0
156,3,5,2,2,50704,0,20,1,597,16,1,9,1,2,14450,36,0
602,2,2,5,5,5735,1,74,1,1200,21,7,12,1,3,18950,1,-2
117,8,5,5,4,70000,1,140,0,1995,4,8,12,1,1,26880,4,0
553,17,5,6,5,99239,0,120,1,2143,4,5,12,1,0,38675,5,0
602,2,5,5,5,23050,1,74,1,1199,26,7,8,1,0,15490,4,0
27,13,5,5,5,115197,1,150,0,1968,4,8,7,1,3,35950,4,0
438,4,5,5,5,24021,1,100,0,1332,21,7,12,1,3,32890,2,-1
697,8,5,5,5,76650,0,110,0,1968,4,8,7,1,2,28980,4,-1
659,8,5,5,5,44338,0,66,1,898,16,5,1,1,0,13950,6,0
604,8,3,5,5,1,1,96,1,1199,16,5,9,1,3,21657,1,0
464,12,5,5,4,130000,1,190,0,2987,3,5,7,1,1,27999,7,-1
226,10,4,3,4,10,0,96,1,1995,4,7,12,1,0,37148,1,0
401,0,5,5,5,144127,0,84,1,1598,4,5,10,1,0,22015,5,0
121,8,5,5,4,43000,1,265,0,2998,16,8,7,1,1,53990,2,0
344,8,5,5,5,6210,1,112,0,1987,10,5,10,5,1,38990,2,0
390,12,5,5,5,33200,1,90,1,1998,25,7,12,1,0,21500,3,0
97,13,5,5,4,58797,1,250,0,2998,11,6,12,3,1,48499,3,0
687,12,5,5,4,35750,0,85,1,999,20,5,1,4,2,16980,5,-1
544,3,5,2,2,70,1,430,0,3982,17,5,12,1,1,181880,1,0
441,13,5,5,5,12637,1,118,0,1332,10,7,12,1,1,44285,2,0
602,12,5,5,4,50000,1,66,1,1398,16,5,2,1,0,11999,6,0
607,8,5,5,5,55530,1,96,1,1499,4,5,7,1,0,18450,4,0
775,12,5,5,4,72790,0,85,1,1598,4,8,12,1,0,19980,5,0
684,8,1,5,5,426,1,81,0,999,21,5,9,4,0,24990,0,0
741,2,5,5,4,31000,1,55,0,1497,10,5,12,1,0,15300,5,0
598,13,5,5,5,73200,1,110,1,1598,4,8,2,1,2,15680,4,-1
401,4,5,4,2,48987,1,287,0,2996,20,5,1,1,1,53880,4,0
770,2,3,5,5,44225,0,70,1,999,20,5,12,4,0,25385,1,0
811,13,5,5,5,10817,1,140,0,1969,21,8,7,1,1,39999,3,0
333,8,3,5,5,10,1,184,0,1997,26,7,12,0,1,85099,1,0
134,4,3,5,5,0,1,210,0,0,10,5,1,5,1,69850,1,0
642,4,5,4,2,76400,1,254,0,3614,16,4,12,1,1,65880,13,0
671,18,5,7,4,149000,1,96,1,1598,3,5,12,5,2,11990,8,0
457,13,5,5,5,112731,1,143,0,1950,4,8,7,1,1,33700,4,0
553,18,5,3,4,98652,1,105,1,2143,3,6,6,1,1,25950,4,0
631,13,5,5,4,97000,1,130,0,1997,3,5,1,1,3,17499,5,0
701,12,4,5,5,25,1,81,0,1000,21,7,1,1,0,23949,0,-3
188,2,5,5,4,14000,1,74,1,999,13,7,2,1,0,17990,1,-2
497,8,5,5,5,27321,1,155,0,1991,10,7,1,1,2,45845,3,0
527,12,5,5,4,100000,1,190,0,2987,4,5,1,1,1,42480,9,0
242,13,5,5,5,142100,1,110,1,1995,3,8,7,1,1,17890,4,0
479,8,5,5,3,178232,1,165,0,2987,4,5,1,1,2,59900,16,0
184,8,3,5,4,0,0,110,1,1332,20,7,7,1,0,33490,1,0
236,13,5,5,5,19156,1,92,1,998,16,7,1,5,0,24490,2,1
344,8,5,5,5,15950,1,135,0,1998,10,5,2,1,4,28990,4,0
743,10,5,2,4,75900,1,75,1,1598,4,4,12,1,2,12985,11,-1
816,8,5,7,5,79987,1,173,0,1969,4,5,7,1,1,51880,4,0
656,10,4,3,5,10,0,100,1,2299,4,7,12,1,0,36950,0,0
124,8,5,5,4,39880,1,170,0,1995,3,7,1,3,1,71860,1,0
243,3,5,4,2,32566,1,343,1,5038,11,5,9,1,1,41600,3,0
752,12,5,5,5,80,1,140,0,1984,20,7,7,1,4,36890,1,0
441,13,5,5,5,17045,1,118,0,1332,10,7,7,1,2,38885,3,0
64,12,5,5,4,227538,1,110,0,1995,3,5,1,1,0,12118,8,0
137,8,1,5,5,0,0,230,0,0,10,5,1,5,0,50750,0,0
32,8,2,5,5,12718,1,110,0,1500,21,7,7,1,0,31490,1,-2
422,18,1,5,5,5000,1,165,0,1991,20,5,12,1,2,45370,1,0
506,4,5,4,4,85573,1,270,0,2996,16,5,1,1,1,55880,6,0
27,13,5,5,4,45800,1,160,0,2967,4,5,12,1,3,28780,8,0
401,14,5,3,4,74850,1,120,0,2143,4,5,10,1,2,31880,6,0
420,12,5,5,5,14295,1,110,0,1950,4,5,12,1,2,30885,3,0
428,4,5,4,2,114600,1,150,0,2143,4,5,12,1,1,33470,6,0
796,8,5,7,5,26500,1,147,0,1968,4,7,12,1,4,46440,1,-2
598,12,5,5,5,29700,1,147,1,1598,27,5,7,1,1,19970,5,0
775,8,5,5,5,17229,1,221,0,1984,21,5,1,1,1,39570,2,0
401,19,3,2,4,100,0,125,0,1950,4,7,1,1,0,62832,0,-2
726,12,2,5,5,100,1,393,0,1968,10,5,12,1,1,63990,1,-2
188,2,3,5,4,0,0,74,1,999,13,7,7,1,0,18990,1,0
125,8,5,5,4,150000,1,280,0,2993,3,8,7,1,1,44999,5,0
583,2,5,5,4,63000,1,59,0,1195,11,5,12,1,0,12980,8,0
650,3,5,2,2,18896,1,257,1,2497,27,5,7,1,1,68900,6,-1
698,13,5,5,5,11990,1,110,0,1500,21,7,7,1,0,33890,2,-1
743,10,5,2,5,19100,0,75,1,1968,4,5,12,5,0,25980,1,0
648,3,5,4,2,94600,1,235,0,3596,11,2,10,1,1,48980,19,0
748,18,5,2,4,230000,0,81,1,1968,3,5,12,5,2,10990,11,0
185,13,3,7,4,0,0,74,1,999,13,7,4,1,0,23890,1,0
307,12,4,5,5,15,1,150,0,1482,20,7,10,1,1,32990,0,-1
688,12,5,5,4,63511,0,140,0,1984,16,8,1,1,3,21490,4,-1
775,8,5,5,5,8996,1,110,0,1968,4,7,2,1,0,33239,2,0
501,4,5,5,5,29424,1,375,0,3982,16,8,7,1,1,99885,3,0
749,13,5,7,4,116050,1,103,1,1968,3,5,6,1,0,34498,5,0
819,3,5,2,3,2755,1,60,0,1968,10,5,7,1,0,20995,2,0
292,4,3,2,3,10,1,423,0,5000,16,7,8,1,1,134300,1,0
91,13,5,5,5,44619,1,135,0,1998,20,5,12,1,1,32900,5,0
116,4,5,4,2,47318,1,390,0,4395,11,6,1,1,1,69999,5,0
465,13,5,5,5,67451,1,250,0,2925,4,8,7,1,1,49845,4,0
462,13,5,5,5,49870,1,180,0,1950,4,8,10,1,2,41870,3,0
697,8,3,5,5,10,1,110,0,1968,4,7,1,5,0,49660,1,0
695,8,5,5,5,104039,1,85,1,999,20,5,12,1,0,18430,3,0
124,8,5,5,5,82403,1,210,0,2993,4,7,1,1,1,70980,2,0
235,2,4,5,5,59,1,92,0,998,16,7,7,1,3,26690,0,0
698,13,5,5,4,97790,0,110,0,1968,4,8,1,1,2,21480,3,-2
28,13,5,5,5,17000,0,257,0,2967,4,7,7,1,1,77960,3,0
57,4,5,2,3,24670,1,132,0,1798,20,5,13,1,5,29990,5,0
616,18,4,3,5,480,1,88,1,1499,4,7,10,1,0,32950,1,-1
26,12,5,5,5,44407,1,150,0,1968,4,7,1,1,1,35980,2,0
24,13,5,5,4,203670,1,110,1,1968,3,5,1,1,0,10700,8,0
28,13,5,5,5,58000,0,257,0,2967,4,8,12,1,1,73970,3,0
255,0,5,3,5,153717,0,110,0,2998,3,4,12,1,0,13950,11,0
553,13,5,5,5,255149,0,95,1,2143,4,4,12,1,0,23681,7,0
774,8,5,5,5,10,1,110,0,1498,20,7,2,1,0,28690,0,0
33,8,5,5,5,9222,1,110,0,1500,21,7,1,1,3,43890,1,-2
65,12,5,5,2,44000,1,140,1,1995,3,7,7,1,5,21497,4,0
766,13,5,5,5,117445,1,140,0,1968,4,5,12,1,5,24950,4,-1
64,3,5,4,2,120000,1,105,1,1995,3,4,1,1,3,10990,13,0
228,18,5,5,5,79000,1,125,0,1997,4,5,9,1,2,17980,7,0
610,18,5,5,5,97245,1,88,0,1364,25,5,4,1,0,10990,8,0
752,13,5,5,4,23950,0,85,1,999,20,8,10,1,0,20888,3,0
118,4,5,5,5,12000,1,100,1,1499,17,5,12,5,0,29485,1,0
620,10,5,3,4,71000,0,130,1,1968,4,8,12,1,0,36950,3,0
122,8,5,5,4,56292,1,195,0,2993,3,6,1,1,3,48499,4,-1
242,13,5,5,5,62734,1,88,1,1499,4,5,1,1,0,17999,5,-1
799,9,5,5,4,144425,1,110,1,1968,3,5,7,1,0,24430,4,0
627,13,5,5,4,89658,1,66,1,1560,3,3,9,4,0,5790,15,0
797,8,5,5,5,113200,0,180,0,2967,4,4,1,1,1,19985,11,-1
317,8,5,5,4,75900,0,103,0,1991,3,3,7,1,1,6985,17,0
33,8,5,5,5,27000,1,180,0,1395,10,5,12,1,0,45770,2,-1
117,8,5,5,4,61300,1,110,0,1995,4,5,1,1,1,26770,6,0
752,12,5,5,5,20180,0,96,1,1498,20,8,1,1,0,22555,3,0
752,12,5,5,4,11516,0,221,0,1984,11,5,12,5,5,38990,1,0
184,8,3,5,4,0,0,74,1,999,13,7,8,1,1,23490,1,0
775,8,1,5,5,4900,1,110,0,1999,4,5,7,1,0,32980,0,0
358,8,5,5,5,18500,1,100,0,1499,16,5,7,1,2,34595,1,0
598,12,5,5,5,19196,1,96,1,1199,16,7,1,1,0,17980,2,0
703,8,5,5,5,51661,0,77,1,1197,16,4,4,1,0,13950,9,0
319,8,1,5,5,14450,1,74,1,998,25,7,2,1,0,19950,1,-1
287,19,5,3,5,175000,0,93,0,2287,3,4,12,1,0,9990,7,0
62,12,5,5,5,160600,1,230,0,2993,3,5,12,1,1,30800,5,0
761,8,3,5,5,8,0,150,0,1968,10,7,1,1,4,54420,1,0
611,8,5,5,5,91800,1,103,1,1364,25,4,4,1,0,13490,9,0
310,8,3,5,5,15,1,150,0,1,10,5,9,1,1,49490,1,0
276,8,5,5,4,143000,1,104,0,1685,3,5,2,1,1,19980,6,0
819,12,5,2,3,75905,1,66,1,898,20,5,7,1,1,9679,8,0
628,2,3,5,4,44225,0,55,1,1199,20,7,13,4,0,17990,1,0
726,8,4,5,5,100,1,378,0,1968,10,5,2,1,1,57990,1,-2
654,13,5,5,5,43635,1,353,0,3996,17,5,2,1,5,132490,2,0
26,4,5,5,5,9062,1,140,0,1984,20,8,12,1,3,37990,3,0
35,8,5,5,5,68463,1,140,0,1968,4,8,1,1,0,31780,5,0
694,13,1,5,5,7125,1,70,1,999,20,7,12,1,0,16790,2,-1
441,4,5,5,4,56578,1,165,0,1991,20,5,1,1,1,40640,4,0
688,12,5,5,5,41252,1,110,0,1395,21,5,12,4,0,25990,2,0
602,2,2,5,5,8135,1,74,1,1200,21,7,1,1,3,18950,1,-2
414,12,5,5,5,14431,1,225,0,1991,16,5,1,1,2,45845,2,0
276,8,5,5,5,43864,1,100,0,1598,4,7,12,4,0,23900,4,0
465,13,5,5,5,99251,1,250,0,2925,3,8,1,1,1,39500,4,0
431,12,5,5,4,98500,1,155,0,1991,20,5,2,1,1,27980,7,0
236,12,5,5,5,40000,1,88,0,1499,4,5,10,1,0,12485,8,0
26,12,5,4,4,177740,1,180,1,2967,3,4,1,1,3,15300,10,-2
749,9,5,2,4,109050,1,103,0,1968,3,5,12,1,0,30928,4,-1
488,8,5,5,4,39985,1,225,0,1991,16,5,12,1,1,52880,2,0
788,18,2,4,4,19100,0,110,0,1968,4,8,12,1,2,67890,1,0
401,10,5,3,4,74850,1,120,0,2143,4,5,10,1,2,31880,6,0
787,18,4,3,4,10,1,81,1,1968,4,7,12,1,0,36850,1,0
37,8,3,5,5,189,1,210,0,2967,4,5,12,1,1,95900,1,0
37,8,5,5,5,1006,1,210,0,2967,3,5,7,1,1,111970,0,-3
794,8,3,5,5,5,0,110,0,1498,20,7,7,1,0,30880,1,0
768,13,5,5,5,45122,1,147,0,1968,4,7,2,1,5,34400,3,0
462,13,5,5,4,48421,1,180,0,1950,4,8,1,1,1,36840,4,0
26,12,5,5,5,12331,1,140,0,1984,20,8,9,1,3,37990,3,0
315,8,5,5,5,60475,0,147,0,2199,4,5,7,1,1,29900,5,0
95,13,5,5,4,60017,1,195,0,2993,3,6,1,3,1,40999,3,0
333,8,3,5,5,10,1,184,0,1997,25,7,3,0,1,87239,1,0
191,4,3,5,2,44225,0,227,0,3600,27,7,7,1,5,51990,1,0
178,12,5,5,4,22900,1,150,0,1968,10,5,2,4,0,37480,1,0
33,8,5,5,5,23000,0,147,0,1968,4,8,8,1,1,48570,2,-1
184,8,3,5,4,0,1,96,1,1332,20,7,7,1,0,22990,1,0
766,12,5,5,4,114938,1,66,0,1781,11,5,12,1,2,4690,32,-1
754,12,5,5,5,24000,0,180,0,1984,11,7,1,1,0,31970,3,0
749,13,5,6,4,137050,1,84,1,1968,3,5,9,1,0,23788,6,-1
242,12,5,5,4,66748,1,103,0,2000,10,5,12,1,0,20950,5,0
24,13,5,5,5,94990,1,210,0,2967,4,8,12,1,0,34890,4,-1
37,8,5,5,5,1010,1,210,0,2967,3,5,2,1,1,111970,0,-3
775,3,1,4,2,2455,1,110,0,1498,20,7,12,1,0,41990,0,0
795,8,5,5,4,187430,1,110,0,1968,3,5,12,5,4,20399,5,0
37,8,5,5,5,10942,0,250,0,2995,20,7,7,1,1,96990,1,0
462,13,1,5,5,4288,1,143,0,1950,10,7,2,1,2,76495,0,0
30,12,5,5,4,71000,0,210,0,2967,3,7,1,1,1,63970,4,0
288,18,4,3,3,10,1,129,0,2998,4,5,7,1,0,59950,0,0
687,12,5,5,2,170000,0,37,1,999,11,1,2,4,0,499,26,0
696,8,5,5,4,33595,0,110,1,1498,25,5,7,1,0,22499,3,0
